========================================================================================================================

Monograms

========================================================================================================================
Monograms with spaces

оз | 2  | 0.0008665511265164644
дн | 3  | 0.0012998266897746968
ей | 12 | 0.005199306759098787
се | 11 | 0.004766031195840554
ни | 16 | 0.006932409012131715
 р | 4  | 0.0017331022530329288
ыд | 1  | 0.0004332755632582322
ья | 4  | 0.0017331022530329288
 и | 14 | 0.006065857885615251
ам | 5  | 0.002166377816291161
ин | 6  | 0.0025996533795493936
нь | 5  | 0.002166377816291161
ск | 11 | 0.004766031195840554
ло | 8  | 0.0034662045060658577
ле | 7  | 0.0030329289428076256
ющ | 1  | 0.0004332755632582322
их | 2  | 0.0008665511265164644
 у | 11 | 0.004766031195840554
гл | 3  | 0.0012998266897746968
ак | 7  | 0.0030329289428076256
 ж | 2  | 0.0008665511265164644
аж | 3  | 0.0012998266897746968
да | 30 | 0.012998266897746967
сс | 1  | 0.0004332755632582322
ще | 1  | 0.0004332755632582322
жд | 3  | 0.0012998266897746968
тв | 4  | 0.0017331022530329288
ет | 13 | 0.005632582322357019
а  | 39 | 0.016897746967071057
на | 16 | 0.006932409012131715
тр | 9  | 0.00389948006932409
ез | 4  | 0.0017331022530329288
во | 20 | 0.008665511265164644
 л | 12 | 0.005199306759098787
ен | 16 | 0.006932409012131715
ор | 20 | 0.008665511265164644
чт | 7  | 0.0030329289428076256
бл | 3  | 0.0012998266897746968
ис | 4  | 0.0017331022530329288
ла | 9  | 0.00389948006932409
рч | 1  | 0.0004332755632582322
вс | 13 | 0.005632582322357019
ех | 1  | 0.0004332755632582322
ем | 5  | 0.002166377816291161
ны | 11 | 0.004766031195840554
х  | 5  | 0.002166377816291161
ог | 23 | 0.00996533795493934
св | 5  | 0.002166377816291161
ил | 9  | 0.00389948006932409
еж | 3  | 0.0012998266897746968
ес | 6  | 0.0025996533795493936
ур | 1  | 0.0004332755632582322
пу | 1  | 0.0004332755632582322
ых | 2  | 0.0008665511265164644
пе | 6  | 0.0025996533795493936
т  | 20 | 0.008665511265164644
из | 3  | 0.0012998266897746968
ва | 5  | 0.002166377816291161
бу | 3  | 0.0012998266897746968
дт | 2  | 0.0008665511265164644
ап | 2  | 0.0008665511265164644
ня | 3  | 0.0012998266897746968
вш | 3  | 0.0012998266897746968
ий | 7  | 0.0030329289428076256
чу | 2  | 0.0008665511265164644
ом | 8  | 0.0034662045060658577
дц | 5  | 0.002166377816291161
ах | 3  | 0.0012998266897746968
ря | 1  | 0.0004332755632582322
ме | 2  | 0.0008665511265164644
вт | 2  | 0.0008665511265164644
яя | 1  | 0.0004332755632582322
 э | 8  | 0.0034662045060658577
ьк | 1  | 0.0004332755632582322
уж | 4  | 0.0017331022530329288
ию | 1  | 0.0004332755632582322
ро | 19 | 0.008232235701906412
си | 5  | 0.002166377816291161
лу | 2  | 0.0008665511265164644
чн | 4  | 0.0017331022530329288
иш | 5  | 0.002166377816291161
ит | 5  | 0.002166377816291161
ви | 5  | 0.002166377816291161
ои | 1  | 0.0004332755632582322
бе | 5  | 0.002166377816291161
ди | 10 | 0.004332755632582322
сп | 2  | 0.0008665511265164644
ас | 6  | 0.0025996533795493936
су | 2  | 0.0008665511265164644
те | 6  | 0.0025996533795493936
ед | 5  | 0.002166377816291161
мо | 6  | 0.0025996533795493936
ег | 14 | 0.006065857885615251
чь | 7  | 0.0030329289428076256
вз | 7  | 0.0030329289428076256
ну | 10 | 0.004332755632582322
ук | 1  | 0.0004332755632582322
ли | 11 | 0.004766031195840554
шк | 2  | 0.0008665511265164644
ыл | 3  | 0.0012998266897746968
яс | 3  | 0.0012998266897746968
лы | 3  | 0.0012998266897746968
ша | 3  | 0.0012998266897746968
ры | 4  | 0.0017331022530329288
жи | 7  | 0.0030329289428076256
ща | 1  | 0.0004332755632582322
ое | 5  | 0.002166377816291161
ьм | 5  | 0.002166377816291161
бо | 4  | 0.0017331022530329288
ль | 7  | 0.0030329289428076256
ше | 9  | 0.00389948006932409
ич | 4  | 0.0017331022530329288
ты | 4  | 0.0017331022530329288
зу | 1  | 0.0004332755632582322
мл | 2  | 0.0008665511265164644
сь | 4  | 0.0017331022530329288
пн | 2  | 0.0008665511265164644
зе | 1  | 0.0004332755632582322
ля | 2  | 0.0008665511265164644
ду | 7  | 0.0030329289428076256
от | 9  | 0.00389948006932409
зв | 2  | 0.0008665511265164644
им | 4  | 0.0017331022530329288
со | 3  | 0.0012998266897746968
ца | 4  | 0.0017331022530329288
 ш | 2  | 0.0008665511265164644
эх | 2  | 0.0008665511265164644
вн | 4  | 0.0017331022530329288
ов | 10 | 0.004332755632582322
ат | 2  | 0.0008665511265164644
у  | 5  | 0.002166377816291161
ул | 12 | 0.005199306759098787
од | 6  | 0.0025996533795493936
гн | 1  | 0.0004332755632582322
сл | 5  | 0.002166377816291161
ыш | 2  | 0.0008665511265164644
че | 5  | 0.002166377816291161
н  | 18 | 0.00779896013864818
до | 1  | 0.0004332755632582322
иб | 4  | 0.0017331022530329288
аб | 1  | 0.0004332755632582322
ок | 5  | 0.002166377816291161
см | 1  | 0.0004332755632582322
ир | 1  | 0.0004332755632582322
р  | 1  | 0.0004332755632582322
лк | 1  | 0.0004332755632582322
еш | 1  | 0.0004332755632582322
тч | 1  | 0.0004332755632582322
хо | 6  | 0.0025996533795493936
дк | 1  | 0.0004332755632582322
зз | 1  | 0.0004332755632582322
вы | 3  | 0.0012998266897746968
рд | 3  | 0.0012998266897746968
ив | 4  | 0.0017331022530329288
д  | 4  | 0.0017331022530329288
хн | 4  | 0.0017331022530329288
ув | 1  | 0.0004332755632582322
жн | 4  | 0.0017331022530329288
юс | 1  | 0.0004332755632582322
па | 1  | 0.0004332755632582322
лл | 1  | 0.0004332755632582322
ы  | 13 | 0.005632582322357019
ью | 2  | 0.0008665511265164644
зл | 5  | 0.002166377816291161
ел | 8  | 0.0034662045060658577
ев | 3  | 0.0012998266897746968
ьн | 3  | 0.0012998266897746968
пт | 4  | 0.0017331022530329288
иц | 4  | 0.0017331022530329288
ги | 2  | 0.0008665511265164644
ощ | 1  | 0.0004332755632582322
ип | 1  | 0.0004332755632582322
яд | 2  | 0.0008665511265164644
ба | 1  | 0.0004332755632582322
 ц | 2  | 0.0008665511265164644
ар | 5  | 0.002166377816291161
гд | 19 | 0.008232235701906412
де | 4  | 0.0017331022530329288
еч | 4  | 0.0017331022530329288
бы | 2  | 0.0008665511265164644
ее | 2  | 0.0008665511265164644
ср | 1  | 0.0004332755632582322
об | 2  | 0.0008665511265164644
ящ | 1  | 0.0004332755632582322
ки | 2  | 0.0008665511265164644
ру | 4  | 0.0017331022530329288
чк | 1  | 0.0004332755632582322
ик | 9  | 0.00389948006932409
зи | 2  | 0.0008665511265164644
уш | 2  | 0.0008665511265164644
зь | 1  | 0.0004332755632582322
кр | 5  | 0.002166377816291161
ха | 4  | 0.0017331022530329288
ач | 2  | 0.0008665511265164644
мр | 1  | 0.0004332755632582322
зн | 1  | 0.0004332755632582322
ьц | 1  | 0.0004332755632582322
му | 1  | 0.0004332755632582322
зр | 1  | 0.0004332755632582322
ек | 1  | 0.0004332755632582322
ды | 3  | 0.0012998266897746968
ьи | 1  | 0.0004332755632582322
 ч | 5  | 0.002166377816291161
вь | 1  | 0.0004332755632582322
пы | 1  | 0.0004332755632582322
рб | 1  | 0.0004332755632582322
ыб | 1  | 0.0004332755632582322
ая | 7  | 0.0030329289428076256
 ф | 1  | 0.0004332755632582322
зб | 1  | 0.0004332755632582322
ят | 2  | 0.0008665511265164644
ещ | 4  | 0.0017331022530329288
аш | 1  | 0.0004332755632582322
мч | 1  | 0.0004332755632582322
лв | 1  | 0.0004332755632582322
жг | 1  | 0.0004332755632582322
юб | 1  | 0.0004332755632582322
г  | 1  | 0.0004332755632582322
це | 1  | 0.0004332755632582322
аф | 1  | 0.0004332755632582322
сю | 3  | 0.0012998266897746968
иг | 1  | 0.0004332755632582322
бв | 3  | 0.0012998266897746968
кн | 2  | 0.0008665511265164644
би | 2  | 0.0008665511265164644
ку | 2  | 0.0008665511265164644
гр | 1  | 0.0004332755632582322
еу | 1  | 0.0004332755632582322
ай | 2  | 0.0008665511265164644
юд | 2  | 0.0008665511265164644
рж | 1  | 0.0004332755632582322
рк | 3  | 0.0012998266897746968
ыт | 2  | 0.0008665511265164644
аю | 1  | 0.0004332755632582322
аз | 1  | 0.0004332755632582322
тк | 2  | 0.0008665511265164644
дь | 1  | 0.0004332755632582322
 а | 1  | 0.0004332755632582322
нг | 1  | 0.0004332755632582322
ую | 1  | 0.0004332755632582322
еб | 1  | 0.0004332755632582322
ут | 1  | 0.0004332755632582322
пя | 1  | 0.0004332755632582322
 х | 1  | 0.0004332755632582322
лж | 1  | 0.0004332755632582322
зо | 1  | 0.0004332755632582322
же | 1  | 0.0004332755632582322
ух | 1  | 0.0004332755632582322
ын | 1  | 0.0004332755632582322
лю | 1  | 0.0004332755632582322
бь | 1  | 0.0004332755632582322
щи | 1  | 0.0004332755632582322
бю | 1  | 0.0004332755632582322
оя | 1  | 0.0004332755632582322
з  | 1  | 0.0004332755632582322

Non-intersectings without spaces

ка | 15 | 0.007836990595611285
кт | 2  | 0.0010449320794148381
ов | 14 | 0.0073145245559038665
по | 21 | 0.0109717868338558
лн | 5  | 0.002612330198537095
оч | 9  | 0.004702194357366771
ьв | 2  | 0.0010449320794148381
ча | 9  | 0.004702194357366771
су | 2  | 0.0010449320794148381
гр | 1  | 0.0005224660397074191
юм | 1  | 0.0005224660397074191
ый | 9  | 0.004702194357366771
тя | 1  | 0.0005224660397074191
го | 16 | 0.008359456635318705
ст | 21 | 0.0109717868338558
но | 29 | 0.015151515151515152
юд | 6  | 0.003134796238244514
ум | 5  | 0.002612330198537095
ой | 15 | 0.007836990595611285
на | 16 | 0.008359456635318705
дс | 1  | 0.0005224660397074191
та | 16 | 0.008359456635318705
ри | 7  | 0.0036572622779519333
нн | 4  | 0.0020898641588296763
ым | 5  | 0.002612330198537095
ит | 10 | 0.00522466039707419
ом | 13 | 0.006792058516196447
ам | 7  | 0.0036572622779519333
ия | 1  | 0.0005224660397074191
ск | 10 | 0.00522466039707419
ло | 12 | 0.006269592476489028
ня | 5  | 0.002612330198537095
лс | 7  | 0.0036572622779519333
яв | 10 | 0.00522466039707419
лу | 3  | 0.001567398119122257
сн | 8  | 0.0041797283176593526
ег | 17 | 0.008881922675026124
ре | 12 | 0.006269592476489028
за | 9  | 0.004702194357366771
мс | 3  | 0.001567398119122257
тр | 9  | 0.004702194357366771
ан | 7  | 0.0036572622779519333
ны | 16 | 0.008359456635318705
мо | 7  | 0.0036572622779519333
тд | 1  | 0.0005224660397074191
ав | 11 | 0.005747126436781609
ал | 24 | 0.012539184952978056
ся | 15 | 0.007836990595611285
вд | 3  | 0.001567398119122257
ру | 4  | 0.0020898641588296763
гн | 5  | 0.002612330198537095
ея | 2  | 0.0010449320794148381
зв | 2  | 0.0010449320794148381
ук | 4  | 0.0020898641588296763
ра | 13 | 0.006792058516196447
зд | 5  | 0.002612330198537095
бу | 7  | 0.0036572622779519333
дт | 3  | 0.001567398119122257
ок | 6  | 0.003134796238244514
то | 19 | 0.009926854754440962
уч | 5  | 0.002612330198537095
ве | 27 | 0.014106583072100314
рь | 3  | 0.001567398119122257
ко | 20 | 0.01044932079414838
мн | 13 | 0.006792058516196447
еэ | 2  | 0.0010449320794148381
рн | 7  | 0.0036572622779519333
оп | 5  | 0.002612330198537095
ро | 15 | 0.007836990595611285
ше | 10 | 0.00522466039707419
пт | 3  | 0.001567398119122257
яг | 2  | 0.0010449320794148381
ос | 19 | 0.009926854754440962
ть | 10 | 0.00522466039707419
вп | 4  | 0.0020898641588296763
ол | 18 | 0.009404388714733543
чн | 4  | 0.0020898641588296763
ти | 11 | 0.005747126436781609
ши | 2  | 0.0010449320794148381
не | 29 | 0.015151515151515152
ьс | 3  | 0.001567398119122257
ту | 7  | 0.0036572622779519333
чи | 2  | 0.0010449320794148381
тс | 9  | 0.004702194357366771
дв | 5  | 0.002612330198537095
ер | 14 | 0.0073145245559038665
ьк | 3  | 0.001567398119122257
яс | 9  | 0.004702194357366771
юо | 2  | 0.0010449320794148381
жи | 5  | 0.002612330198537095
да | 33 | 0.017241379310344827
нь | 12 | 0.006269592476489028
еп | 7  | 0.0036572622779519333
оз | 3  | 0.001567398119122257
дн | 3  | 0.001567398119122257
ей | 8  | 0.0041797283176593526
ен | 12 | 0.006269592476489028
ир | 3  | 0.001567398119122257
ыд | 1  | 0.0005224660397074191
ья | 5  | 0.002612330198537095
ив | 7  | 0.0036572622779519333
ми | 4  | 0.0020898641588296763
ят | 7  | 0.0036572622779519333
ус | 5  | 0.002612330198537095
кл | 7  | 0.0036572622779519333
от | 18 | 0.009404388714733543
ле | 14 | 0.0073145245559038665
ющ | 1  | 0.0005224660397074191
их | 2  | 0.0010449320794148381
уг | 1  | 0.0005224660397074191
йо | 5  | 0.002612330198537095
кж | 1  | 0.0005224660397074191
аж | 5  | 0.002612330198537095
ля | 7  | 0.0036572622779519333
сс | 2  | 0.0010449320794148381
кя | 1  | 0.0005224660397074191
тщ | 1  | 0.0005224660397074191
ет | 16 | 0.008359456635318705
жд | 4  | 0.0020898641588296763
еб | 2  | 0.0010449320794148381
ез | 3  | 0.001567398119122257
пр | 13 | 0.006792058516196447
со | 4  | 0.0020898641588296763
чт | 7  | 0.0036572622779519333
об | 4  | 0.0020898641588296763
ли | 10 | 0.00522466039707419
ая | 5  | 0.002612330198537095
рч | 1  | 0.0005224660397074191
ев | 5  | 0.002612330198537095
се | 13 | 0.006792058516196447
хз | 3  | 0.001567398119122257
ем | 6  | 0.003134796238244514
хо | 6  | 0.003134796238244514
еж | 2  | 0.0010449320794148381
ни | 17 | 0.008881922675026124
хд | 2  | 0.0010449320794148381
йи | 6  | 0.003134796238244514
сп | 4  | 0.0020898641588296763
ур | 1  | 0.0005224660397074191
пу | 1  | 0.0005224660397074191
ых | 3  | 0.001567398119122257
из | 7  | 0.0036572622779519333
ва | 2  | 0.0010449320794148381
лк | 1  | 0.0005224660397074191
ак | 10 | 0.00522466039707419
пе | 6  | 0.003134796238244514
тн | 4  | 0.0020898641588296763
ап | 4  | 0.0020898641588296763
вш | 4  | 0.0020898641588296763
ий | 6  | 0.003134796238244514
те | 8  | 0.0041797283176593526
чу | 2  | 0.0010449320794148381
вс | 15 | 0.007836990595611285
тв | 6  | 0.003134796238244514
рд | 6  | 0.003134796238244514
це | 2  | 0.0010449320794148381
он | 22 | 0.011494252873563218
йс | 6  | 0.003134796238244514
ах | 1  | 0.0005224660397074191
см | 4  | 0.0020898641588296763
яя | 5  | 0.002612330198537095
ес | 8  | 0.0041797283176593526
вт | 4  | 0.0020898641588296763
ор | 21 | 0.0109717868338558
эт | 7  | 0.0036572622779519333
ог | 15 | 0.007836990595611285
бл | 1  | 0.0005224660397074191
уж | 4  | 0.0020898641588296763
яп | 1  | 0.0005224660397074191
йг | 1  | 0.0005224660397074191
ию | 1  | 0.0005224660397074191
ун | 1  | 0.0005224660397074191
йт | 5  | 0.002612330198537095
иш | 3  | 0.001567398119122257
ин | 6  | 0.003134796238244514
од | 9  | 0.004702194357366771
св | 4  | 0.0020898641588296763
ои | 3  | 0.001567398119122257
бе | 7  | 0.0036572622779519333
ди | 7  | 0.0036572622779519333
ис | 8  | 0.0041797283176593526
па | 2  | 0.0010449320794148381
аз | 2  | 0.0010449320794148381
уд | 3  | 0.001567398119122257
ед | 4  | 0.0020898641588296763
ям | 3  | 0.001567398119122257
ое | 6  | 0.003134796238244514
ью | 3  | 0.001567398119122257
йя | 3  | 0.001567398119122257
вз | 6  | 0.003134796238244514
др | 4  | 0.0020898641588296763
ну | 10 | 0.00522466039707419
шк | 1  | 0.0005224660397074191
хб | 1  | 0.0005224660397074191
ыл | 5  | 0.002612330198537095
сл | 8  | 0.0041797283176593526
ыш | 3  | 0.001567398119122257
яе | 1  | 0.0005224660397074191
ян | 2  | 0.0010449320794148381
лы | 3  | 0.001567398119122257
ша | 1  | 0.0005224660397074191
лт | 1  | 0.0005224660397074191
ут | 2  | 0.0010449320794148381
ры | 4  | 0.0020898641588296763
ьж | 2  | 0.0010449320794148381
ил | 14 | 0.0073145245559038665
ищ | 1  | 0.0005224660397074191
ма | 5  | 0.002612330198537095
иб | 1  | 0.0005224660397074191
ьш | 1  | 0.0005224660397074191
ич | 6  | 0.003134796238244514
зо | 4  | 0.0020898641588296763
рз | 1  | 0.0005224660397074191
ас | 8  | 0.0041797283176593526
ты | 5  | 0.002612330198537095
лв | 9  | 0.004702194357366771
ьм | 4  | 0.0020898641588296763
оя | 5  | 0.002612330198537095
ьн | 7  | 0.0036572622779519333
пн | 3  | 0.001567398119122257
зе | 1  | 0.0005224660397074191
мл | 1  | 0.0005224660397074191
ид | 6  | 0.003134796238244514
кп | 3  | 0.001567398119122257
ла | 9  | 0.004702194357366771
ду | 6  | 0.003134796238244514
шь | 2  | 0.0010449320794148381
ву | 1  | 0.0005224660397074191
им | 5  | 0.002612330198537095
нц | 1  | 0.0005224660397074191
ул | 10 | 0.00522466039707419
иэ | 1  | 0.0005224660397074191
вь | 1  | 0.0005224660397074191
оэ | 2  | 0.0010449320794148381
бо | 4  | 0.0020898641588296763
ль | 7  | 0.0036572622779519333
че | 8  | 0.0041797283176593526
вн | 6  | 0.003134796238244514
вк | 2  | 0.0010449320794148381
еч | 3  | 0.001567398119122257
до | 4  | 0.0020898641588296763
дь | 4  | 0.0020898641588296763
ьч | 1  | 0.0005224660397074191
сь | 1  | 0.0005224660397074191
мз | 1  | 0.0005224660397074191
аб | 8  | 0.0041797283176593526
ьу | 1  | 0.0005224660397074191
ош | 2  | 0.0010449320794148381
юя | 1  | 0.0005224660397074191
ца | 8  | 0.0041797283176593526
кн | 4  | 0.0020898641588296763
ср | 2  | 0.0010449320794148381
еш | 1  | 0.0005224660397074191
юп | 1  | 0.0005224660397074191
ох | 1  | 0.0005224660397074191
зз | 2  | 0.0010449320794148381
вы | 2  | 0.0010449320794148381
во | 16 | 0.008359456635318705
нс | 4  | 0.0020898641588296763
йн | 3  | 0.001567398119122257
ел | 8  | 0.0041797283176593526
хн | 2  | 0.0010449320794148381
ув | 2  | 0.0010449320794148381
кр | 7  | 0.0036572622779519333
йв | 8  | 0.0041797283176593526
юс | 2  | 0.0010449320794148381
тп | 1  | 0.0005224660397074191
ды | 5  | 0.002612330198537095
ад | 4  | 0.0020898641588296763
бы | 2  | 0.0010449320794148381
лм | 1  | 0.0005224660397074191
нв | 2  | 0.0010449320794148381
зл | 4  | 0.0020898641588296763
яо | 2  | 0.0010449320794148381
оу | 1  | 0.0005224660397074191
ех | 1  | 0.0005224660397074191
ьэ | 1  | 0.0005224660397074191
йп | 3  | 0.001567398119122257
цы | 1  | 0.0005224660397074191
лг | 1  | 0.0005224660397074191
ие | 2  | 0.0010449320794148381
щи | 3  | 0.001567398119122257
гл | 3  | 0.001567398119122257
яд | 2  | 0.0010449320794148381
ьт | 1  | 0.0005224660397074191
ып | 2  | 0.0010449320794148381
ба | 2  | 0.0010449320794148381
ви | 4  | 0.0020898641588296763
рс | 2  | 0.0010449320794148381
ыг | 2  | 0.0010449320794148381
де | 9  | 0.004702194357366771
чь | 4  | 0.0020898641588296763
ыз | 1  | 0.0005224660397074191
мг | 1  | 0.0005224660397074191
гд | 14 | 0.0073145245559038665
мы | 2  | 0.0010449320794148381
дц | 1  | 0.0005224660397074191
ик | 12 | 0.006269592476489028
як | 3  | 0.001567398119122257
ме | 2  | 0.0010449320794148381
дд | 1  | 0.0005224660397074191
юг | 1  | 0.0005224660397074191
ящ | 1  | 0.0005224660397074191
ки | 2  | 0.0010449320794148381
зт | 1  | 0.0005224660397074191
зи | 1  | 0.0005224660397074191
сю | 1  | 0.0005224660397074191
шу | 1  | 0.0005224660397074191
ип | 3  | 0.001567398119122257
уз | 1  | 0.0005224660397074191
тк | 3  | 0.001567398119122257
ын | 3  | 0.001567398119122257
ау | 1  | 0.0005224660397074191
ге | 2  | 0.0010449320794148381
мр | 1  | 0.0005224660397074191
ач | 2  | 0.0010449320794148381
яж | 1  | 0.0005224660397074191
ьц | 1  | 0.0005224660397074191
ьи | 2  | 0.0010449320794148381
му | 2  | 0.0010449320794148381
ек | 1  | 0.0005224660397074191
ео | 4  | 0.0020898641588296763
ье | 2  | 0.0010449320794148381
ьо | 2  | 0.0010449320794148381
сч | 1  | 0.0005224660397074191
ги | 1  | 0.0005224660397074191
бн | 1  | 0.0005224660397074191
би | 3  | 0.001567398119122257
ха | 4  | 0.0020898641588296763
яу | 1  | 0.0005224660397074191
лп | 1  | 0.0005224660397074191
вв | 2  | 0.0010449320794148381
ат | 5  | 0.002612330198537095
ар | 3  | 0.001567398119122257
фа | 1  | 0.0005224660397074191
нт | 1  | 0.0005224660397074191
ии | 1  | 0.0005224660397074191
зб | 1  | 0.0005224660397074191
жн | 2  | 0.0010449320794148381
уш | 3  | 0.001567398119122257
мя | 1  | 0.0005224660397074191
нд | 1  | 0.0005224660397074191
оо | 1  | 0.0005224660397074191
мт | 1  | 0.0005224660397074191
ещ | 3  | 0.001567398119122257
аш | 1  | 0.0005224660397074191
мк | 1  | 0.0005224660397074191
га | 1  | 0.0005224660397074191
мч | 1  | 0.0005224660397074191
иц | 3  | 0.001567398119122257
ыж | 1  | 0.0005224660397074191
яз | 1  | 0.0005224660397074191
аи | 4  | 0.0020898641588296763
ке | 1  | 0.0005224660397074191
юб | 1  | 0.0005224660397074191
гт | 1  | 0.0005224660397074191
фи | 1  | 0.0005224660397074191
мп | 1  | 0.0005224660397074191
уп | 2  | 0.0010449320794148381
гп | 1  | 0.0005224660397074191
лз | 1  | 0.0005224660397074191
йз | 1  | 0.0005224660397074191
рк | 3  | 0.001567398119122257
ьд | 1  | 0.0005224660397074191
ух | 3  | 0.001567398119122257
ьг | 1  | 0.0005224660397074191
еу | 1  | 0.0005224660397074191
ай | 2  | 0.0010449320794148381
рж | 1  | 0.0005224660397074191
ао | 2  | 0.0010449320794148381
бв | 1  | 0.0005224660397074191
ыи | 2  | 0.0010449320794148381
йэ | 1  | 0.0005224660397074191
ыт | 2  | 0.0010449320794148381
аю | 1  | 0.0005224660397074191
хр | 1  | 0.0005224660397074191
ую | 1  | 0.0005224660397074191
